altitude,cadence,distance,enhanced_altitude,enhanced_speed,heart_rate,left_right_balance,speed,temperature,timestamp,position_lat,position_long
525.4000000000001,,0.0,525.4000000000001,,110,,,29,2025-06-04 16:23:25,,
525.4000000000001,,0.0,525.4000000000001,,111,,,29,2025-06-04 16:23:26,,
525.4000000000001,,0.0,525.4000000000001,,111,,,29,2025-06-04 16:23:27,,
525.4000000000001,,0.0,525.4000000000001,,112,,,29,2025-06-04 16:23:28,,
525.4000000000001,,0.0,525.4000000000001,,112,,,29,2025-06-04 16:23:29,,
525.4000000000001,,0.0,525.4000000000001,,112,,,29,2025-06-04 16:23:30,,
525.4000000000001,,0.0,525.4000000000001,,112,,,29,2025-06-04 16:23:31,,
525.4000000000001,,0.0,525.4000000000001,,114,,,29,2025-06-04 16:23:32,,
525.4000000000001,,0.0,525.4000000000001,,115,,,29,2025-06-04 16:23:33,,
523.4,,0.0,523.4,,115,,,29,2025-06-04 16:23:34,,
523.4,,0.0,523.4,,116,,,29,2025-06-04 16:23:35,,
524.2,,0.0,524.2,,116,,,29,2025-06-04 16:23:36,,
524.2,,0.0,524.2,,115,,,29,2025-06-04 16:23:37,,
524.2,,0.0,524.2,,115,,,29,2025-06-04 16:23:38,,
524.2,,0.0,524.2,,116,,,29,2025-06-04 16:23:39,,
524.2,,0.0,524.2,,117,,,29,2025-06-04 16:23:40,,
524.2,,0.0,524.2,,117,,,29,2025-06-04 16:23:41,,
524.2,,0.0,524.2,,117,,,29,2025-06-04 16:23:42,,
524.2,,0.0,524.2,,117,,,29,2025-06-04 16:23:43,,
523.4,,0.0,523.4,0.0,116,,0.0,29,2025-06-04 16:23:44,,
523.4,,0.0,523.4,0.0,116,,0.0,29,2025-06-04 16:23:45,,
523.4,,0.0,523.4,0.514,117,,0.514,29,2025-06-04 16:23:46,566527700.0,144069348.0
523.4,,0.1,523.4,0.719,117,,0.719,29,2025-06-04 16:23:47,566526408.0,144072450.0
523.4,,0.1,523.4,0.925,117,,0.925,29,2025-06-04 16:23:48,566526428.0,144070999.0
523.4,,0.1,523.4,0.925,117,,0.925,29,2025-06-04 16:23:49,566526686.0,144069925.0
523.4,,19.6,523.4,1.028,117,,1.028,29,2025-06-04 16:23:50,566526965.0,144068832.0
523.4,,19.7,523.4,1.15,117,,1.15,29,2025-06-04 16:23:51,566527124.0,144068354.0
524.2,,19.7,524.2,1.275,117,,1.275,29,2025-06-04 16:23:52,566526965.0,144067718.0
524.2,,19.9,524.2,1.778,117,,1.778,29,2025-06-04 16:23:53,566526627.0,144067400.0
524.2,,20.6,524.2,2.283,117,,2.283,29,2025-06-04 16:23:54,566526587.0,144066525.0
524.2,,36.3,524.2,2.828,117,,2.828,29,2025-06-04 16:23:55,566526488.0,144065730.0
525.4000000000001,,38.0,525.4000000000001,3.311,117,,3.311,29,2025-06-04 16:23:56,566526289.0,144065173.0
525.4000000000001,,41.5,525.4000000000001,3.764,117,,3.764,29,2025-06-04 16:23:57,566526209.0,144064417.0
525.4000000000001,,45.6,525.4000000000001,3.981,116,,3.981,29,2025-06-04 16:23:58,566526149.0,144063642.0
525.4000000000001,,52.5,525.4000000000001,4.319,117,,4.319,29,2025-06-04 16:23:59,566525970.0,144062906.0
525.4000000000001,,57.6,525.4000000000001,4.661,117,,4.661,29,2025-06-04 16:24:00,566525732.0,144061932.0
525.4000000000001,,64.2,525.4000000000001,4.978,117,,4.978,29,2025-06-04 16:24:01,566525613.0,144061216.0
525.4000000000001,,69.7,525.4000000000001,5.369,118,,5.369,29,2025-06-04 16:24:02,566525573.0,144060401.0
525.4000000000001,,73.5,525.4000000000001,5.617,119,,5.617,29,2025-06-04 16:24:03,566525533.0,144059426.0
525.4000000000001,,77.9,525.4000000000001,5.564,119,,5.564,29,2025-06-04 16:24:04,566525354.0,144059068.0
525.4000000000001,,81.7,525.4000000000001,5.472,119,,5.472,29,2025-06-04 16:24:05,566525175.0,144058571.0
525.4000000000001,,85.3,525.4000000000001,5.339,119,,5.339,29,2025-06-04 16:24:06,566524996.0,144058094.0
525.4000000000001,,88.6,525.4000000000001,5.164,119,,5.164,29,2025-06-04 16:24:07,566524857.0,144057597.0
525.4000000000001,,91.0,525.4000000000001,4.989,119,,4.989,29,2025-06-04 16:24:08,566524718.0,144057000.0
525.4000000000001,,94.0,525.4000000000001,4.978,119,,4.978,29,2025-06-04 16:24:09,566524539.0,144056464.0
529.2,,97.2,529.2,4.958,119,,4.958,29,2025-06-04 16:24:10,566524400.0,144055927.0
529.2,,99.8,529.2,4.928,120,,4.928,29,2025-06-04 16:24:11,566524201.0,144055410.0
529.2,,104.1,529.2,4.897,120,,4.897,29,2025-06-04 16:24:12,566523982.0,144054893.0
529.2,,108.2,529.2,4.742,121,,4.742,29,2025-06-04 16:24:13,566523803.0,144054316.0
529.2,,111.6,529.2,4.567,121,,4.567,29,2025-06-04 16:24:14,566523644.0,144053759.0
